,date_jour,code_site,drop_after_tch_assign,techno
0,20230313,36,0,2G
1,20230313,OCI0001,704,2G
2,20230313,OCI0002,295,2G
3,20230313,OCI0003,453,2G
4,20230313,OCI0004,677,2G
5,20230313,OCI0005,438,2G
6,20230313,OCI0006,471,2G
7,20230313,OCI0007,92,2G
8,20230313,OCI0008,153,2G
9,20230313,OCI0009,276,2G
10,20230313,OCI0010,243,2G
11,20230313,OCI0011,326,2G
12,20230313,OCI0012,229,2G
13,20230313,OCI0013,328,2G
14,20230313,OCI0014,126,2G
15,20230313,OCI0015,810,2G
16,20230313,OCI0016,1240,2G
17,20230313,OCI0017,965,2G
18,20230313,OCI0018,494,2G
19,20230313,OCI0019,265,2G
20,20230313,OCI0020,324,2G
21,20230313,OCI0021,1949,2G
22,20230313,OCI0022,334,2G
23,20230313,OCI0023,310,2G
24,20230313,OCI0024,325,2G
25,20230313,OCI0025,622,2G
26,20230313,OCI0026,2365,2G
27,20230313,OCI0027,0,2G
28,20230313,OCI0028,1044,2G
29,20230313,OCI0029,806,2G
30,20230313,OCI0030,353,2G
31,20230313,OCI0031,1070,2G
32,20230313,OCI0032,5,2G
33,20230313,OCI0033,308,2G
34,20230313,OCI0034,4,2G
35,20230313,OCI0035,281,2G
36,20230313,OCI0036,290,2G
37,20230313,OCI0037,347,2G
38,20230313,OCI0038,528,2G
39,20230313,OCI0039,490,2G
40,20230313,OCI0041,436,2G
41,20230313,OCI0042,376,2G
42,20230313,OCI0043,735,2G
43,20230313,OCI0044,443,2G
44,20230313,OCI0045,211,2G
45,20230313,OCI0046,407,2G
46,20230313,OCI0047,253,2G
47,20230313,OCI0048,308,2G
48,20230313,OCI0049,1178,2G
49,20230313,OCI0050,1768,2G
50,20230313,OCI0051,558,2G
51,20230313,OCI0052,222,2G
52,20230313,OCI0053,179,2G
53,20230313,OCI0054,122,2G
54,20230313,OCI0055,318,2G
55,20230313,OCI0056,483,2G
56,20230313,OCI0057,744,2G
57,20230313,OCI0058,89,2G
58,20230313,OCI0059,2121,2G
59,20230313,OCI0060,666,2G
60,20230313,OCI0061,306,2G
61,20230313,OCI0062,234,2G
62,20230313,OCI0063,542,2G
63,20230313,OCI0064,455,2G
64,20230313,OCI0065,396,2G
65,20230313,OCI0066,163,2G
66,20230313,OCI0067,620,2G
67,20230313,OCI0068,500,2G
68,20230313,OCI0069,328,2G
69,20230313,OCI0070,305,2G
70,20230313,OCI0071,181,2G
71,20230313,OCI0072,197,2G
72,20230313,OCI0073,228,2G
73,20230313,OCI0074,373,2G
74,20230313,OCI0075,446,2G
75,20230313,OCI0076,799,2G
76,20230313,OCI0077,263,2G
77,20230313,OCI0078,935,2G
78,20230313,OCI0080,414,2G
79,20230313,OCI0081,313,2G
80,20230313,OCI0082,117,2G
81,20230313,OCI0083,285,2G
82,20230313,OCI0084,280,2G
83,20230313,OCI0085,141,2G
84,20230313,OCI0086,218,2G
85,20230313,OCI0087,443,2G
86,20230313,OCI0088,312,2G
87,20230313,OCI0089,325,2G
88,20230313,OCI0090,71,2G
89,20230313,OCI0091,795,2G
90,20230313,OCI0092,1731,2G
91,20230313,OCI0093,1026,2G
92,20230313,OCI0094,244,2G
93,20230313,OCI0095,184,2G
94,20230313,OCI0096,256,2G
95,20230313,OCI0097,999,2G
96,20230313,OCI0098,491,2G
97,20230313,OCI0099,55,2G
98,20230313,OCI0100,335,2G
99,20230313,OCI0101,432,2G
100,20230313,OCI0102,337,2G
101,20230313,OCI0104,588,2G
