,date_jour,code_site,drop_after_tch_assign,techno
0,20230211,OCI0001,779,2G
1,20230211,OCI0002,409,2G
2,20230211,OCI0003,571,2G
3,20230211,OCI0004,635,2G
4,20230211,OCI0005,487,2G
5,20230211,OCI0006,443,2G
6,20230211,OCI0007,65,2G
7,20230211,OCI0008,166,2G
8,20230211,OCI0009,269,2G
9,20230211,OCI0010,271,2G
10,20230211,OCI0011,443,2G
11,20230211,OCI0012,289,2G
12,20230211,OCI0013,496,2G
13,20230211,OCI0014,172,2G
14,20230211,OCI0015,621,2G
15,20230211,OCI0016,1285,2G
16,20230211,OCI0017,901,2G
17,20230211,OCI0018,529,2G
18,20230211,OCI0019,218,2G
19,20230211,OCI0020,367,2G
20,20230211,OCI0021,1830,2G
21,20230211,OCI0022,402,2G
22,20230211,OCI0023,361,2G
23,20230211,OCI0024,408,2G
24,20230211,OCI0025,850,2G
25,20230211,OCI0026,2509,2G
26,20230211,OCI0027,0,2G
27,20230211,OCI0028,837,2G
28,20230211,OCI0029,976,2G
29,20230211,OCI0030,356,2G
30,20230211,OCI0031,1283,2G
31,20230211,OCI0032,4,2G
32,20230211,OCI0033,209,2G
33,20230211,OCI0034,4,2G
34,20230211,OCI0035,215,2G
35,20230211,OCI0036,687,2G
36,20230211,OCI0037,265,2G
37,20230211,OCI0038,739,2G
38,20230211,OCI0039,544,2G
39,20230211,OCI0041,351,2G
40,20230211,OCI0042,417,2G
41,20230211,OCI0043,811,2G
42,20230211,OCI0044,551,2G
43,20230211,OCI0045,313,2G
44,20230211,OCI0046,435,2G
45,20230211,OCI0047,226,2G
46,20230211,OCI0048,258,2G
47,20230211,OCI0049,1153,2G
48,20230211,OCI0050,1690,2G
49,20230211,OCI0051,505,2G
50,20230211,OCI0052,205,2G
51,20230211,OCI0053,198,2G
52,20230211,OCI0054,171,2G
53,20230211,OCI0055,269,2G
54,20230211,OCI0056,571,2G
55,20230211,OCI0057,760,2G
56,20230211,OCI0058,61,2G
57,20230211,OCI0059,1943,2G
58,20230211,OCI0060,502,2G
59,20230211,OCI0061,344,2G
60,20230211,OCI0062,262,2G
61,20230211,OCI0063,784,2G
62,20230211,OCI0064,480,2G
63,20230211,OCI0065,480,2G
64,20230211,OCI0066,180,2G
65,20230211,OCI0067,568,2G
66,20230211,OCI0068,359,2G
67,20230211,OCI0069,278,2G
68,20230211,OCI0070,439,2G
69,20230211,OCI0071,245,2G
70,20230211,OCI0072,167,2G
71,20230211,OCI0073,228,2G
72,20230211,OCI0074,284,2G
73,20230211,OCI0075,453,2G
74,20230211,OCI0076,1092,2G
75,20230211,OCI0077,503,2G
76,20230211,OCI0078,965,2G
77,20230211,OCI0080,391,2G
78,20230211,OCI0081,359,2G
79,20230211,OCI0082,179,2G
80,20230211,OCI0083,308,2G
81,20230211,OCI0084,339,2G
82,20230211,OCI0085,172,2G
83,20230211,OCI0086,285,2G
84,20230211,OCI0087,396,2G
85,20230211,OCI0088,252,2G
86,20230211,OCI0089,334,2G
87,20230211,OCI0090,51,2G
88,20230211,OCI0091,850,2G
89,20230211,OCI0092,1956,2G
90,20230211,OCI0093,1783,2G
91,20230211,OCI0094,491,2G
92,20230211,OCI0095,182,2G
93,20230211,OCI0096,232,2G
94,20230211,OCI0097,1025,2G
95,20230211,OCI0098,485,2G
96,20230211,OCI0099,56,2G
97,20230211,OCI0100,413,2G
98,20230211,OCI0101,608,2G
99,20230211,OCI0102,269,2G
100,20230211,OCI0104,693,2G
101,20230211,OCI0105,670,2G
102,20230211,OCI0106,234,2G
103,20230211,OCI0107,191,2G
104,20230211,OCI0108,379,2G
105,20230211,OCI0109,298,2G
106,20230211,OCI0110,160,2G
107,20230211,OCI0111,59,2G
108,20230211,OCI0112,2024,2G
109,20230211,OCI0113,569,2G
110,20230211,OCI0114,175,2G
111,20230211,OCI0115,161,2G
112,20230211,OCI0116,3937,2G
113,20230211,OCI0117,284,2G
114,20230211,OCI0118,1970,2G
115,20230211,OCI0119,1462,2G
116,20230211,OCI0121,43,2G
117,20230211,OCI0122,1011,2G
118,20230211,OCI0123,614,2G
119,20230211,OCI0124,8,2G
120,20230211,OCI0125,24,2G
121,20230211,OCI0127,944,2G
122,20230211,OCI0128,578,2G
123,20230211,OCI0129,828,2G
124,20230211,OCI0130,131,2G
125,20230211,OCI0132,112,2G
126,20230211,OCI0134,346,2G
127,20230211,OCI0135,781,2G
128,20230211,OCI0136,120,2G
129,20230211,OCI0137,352,2G
130,20230211,OCI0138,155,2G
131,20230211,OCI0139,972,2G
132,20230211,OCI0141,77,2G
133,20230211,OCI0142,861,2G
134,20230211,OCI0143,46,2G
135,20230211,OCI0144,321,2G
136,20230211,OCI0145,39,2G
137,20230211,OCI0146,274,2G
138,20230211,OCI0147,795,2G
139,20230211,OCI0148,250,2G
140,20230211,OCI0149,505,2G
141,20230211,OCI0150,864,2G
142,20230211,OCI0151,206,2G
143,20230211,OCI0152,975,2G
144,20230211,OCI0153,1040,2G
145,20230211,OCI0154,239,2G
146,20230211,OCI0155,1442,2G
147,20230211,OCI0156,280,2G
148,20230211,OCI0157,143,2G
149,20230211,OCI0158,1576,2G
150,20230211,OCI0159,3070,2G
151,20230211,OCI0160,493,2G
152,20230211,OCI0161,208,2G
153,20230211,OCI0162,527,2G
154,20230211,OCI0163,1718,2G
155,20230211,OCI0164,461,2G
156,20230211,OCI0165,394,2G
157,20230211,OCI0166,275,2G
158,20230211,OCI0167,467,2G
159,20230211,OCI0168,634,2G
160,20230211,OCI0169,541,2G
161,20230211,OCI0172,632,2G
162,20230211,OCI0173,417,2G
163,20230211,OCI0174,808,2G
164,20230211,OCI0175,1026,2G
165,20230211,OCI0176,576,2G
166,20230211,OCI0177,388,2G
167,20230211,OCI0178,286,2G
168,20230211,OCI0179,791,2G
169,20230211,OCI0180,737,2G
170,20230211,OCI0181,1876,2G
171,20230211,OCI0182,393,2G
172,20230211,OCI0183,208,2G
173,20230211,OCI0184,131,2G
174,20230211,OCI0185,1362,2G
175,20230211,OCI0186,1071,2G
176,20230211,OCI0187,191,2G
177,20230211,OCI0188,216,2G
178,20230211,OCI0189,715,2G
179,20230211,OCI0190,451,2G
180,20230211,OCI0191,590,2G
181,20230211,OCI0192,395,2G
182,20230211,OCI0193,1006,2G
183,20230211,OCI0194,758,2G
184,20230211,OCI0195,301,2G
185,20230211,OCI0196,108,2G
186,20230211,OCI0197,1283,2G
187,20230211,OCI0198,257,2G
188,20230211,OCI0199,341,2G
189,20230211,OCI0200,186,2G
190,20230211,OCI0201,364,2G
191,20230211,OCI0202,172,2G
192,20230211,OCI0203,1056,2G
193,20230211,OCI0204,451,2G
194,20230211,OCI0205,156,2G
195,20230211,OCI0206,769,2G
196,20230211,OCI0207,1171,2G
197,20230211,OCI0208,866,2G
198,20230211,OCI0209,2156,2G
