,date_jour,code_site,drop_after_tch_assign,techno
0,20230224,OCI0001,679,2G
1,20230224,OCI0002,212,2G
2,20230224,OCI0003,189,2G
3,20230224,OCI0004,485,2G
4,20230224,OCI0005,374,2G
5,20230224,OCI0006,308,2G
6,20230224,OCI0007,77,2G
7,20230224,OCI0008,108,2G
8,20230224,OCI0009,299,2G
9,20230224,OCI0010,184,2G
10,20230224,OCI0011,177,2G
11,20230224,OCI0012,185,2G
12,20230224,OCI0013,323,2G
13,20230224,OCI0014,127,2G
14,20230224,OCI0015,475,2G
15,20230224,OCI0016,820,2G
16,20230224,OCI0017,651,2G
17,20230224,OCI0018,566,2G
18,20230224,OCI0019,242,2G
19,20230224,OCI0020,273,2G
20,20230224,OCI0021,1410,2G
21,20230224,OCI0022,270,2G
22,20230224,OCI0023,244,2G
23,20230224,OCI0024,347,2G
24,20230224,OCI0025,638,2G
25,20230224,OCI0026,1732,2G
26,20230224,OCI0027,0,2G
27,20230224,OCI0028,750,2G
28,20230224,OCI0029,634,2G
29,20230224,OCI0030,258,2G
30,20230224,OCI0031,676,2G
31,20230224,OCI0032,4,2G
32,20230224,OCI0033,215,2G
33,20230224,OCI0034,2,2G
34,20230224,OCI0035,234,2G
35,20230224,OCI0036,360,2G
36,20230224,OCI0037,301,2G
37,20230224,OCI0038,502,2G
38,20230224,OCI0039,315,2G
39,20230224,OCI0041,369,2G
40,20230224,OCI0042,330,2G
41,20230224,OCI0043,517,2G
42,20230224,OCI0044,341,2G
43,20230224,OCI0045,219,2G
44,20230224,OCI0046,212,2G
45,20230224,OCI0047,133,2G
46,20230224,OCI0048,246,2G
47,20230224,OCI0049,902,2G
48,20230224,OCI0050,953,2G
49,20230224,OCI0051,395,2G
50,20230224,OCI0052,172,2G
51,20230224,OCI0053,198,2G
52,20230224,OCI0054,150,2G
53,20230224,OCI0055,265,2G
54,20230224,OCI0056,417,2G
55,20230224,OCI0057,709,2G
56,20230224,OCI0058,90,2G
57,20230224,OCI0059,1518,2G
58,20230224,OCI0060,454,2G
59,20230224,OCI0061,254,2G
60,20230224,OCI0062,163,2G
61,20230224,OCI0063,632,2G
62,20230224,OCI0064,379,2G
63,20230224,OCI0065,416,2G
64,20230224,OCI0066,108,2G
65,20230224,OCI0067,490,2G
66,20230224,OCI0068,337,2G
67,20230224,OCI0069,121,2G
68,20230224,OCI0070,389,2G
69,20230224,OCI0071,167,2G
70,20230224,OCI0072,176,2G
71,20230224,OCI0073,147,2G
72,20230224,OCI0074,334,2G
73,20230224,OCI0075,378,2G
74,20230224,OCI0076,876,2G
75,20230224,OCI0077,387,2G
76,20230224,OCI0078,405,2G
77,20230224,OCI0080,260,2G
78,20230224,OCI0081,324,2G
79,20230224,OCI0082,233,2G
80,20230224,OCI0083,220,2G
81,20230224,OCI0084,315,2G
82,20230224,OCI0085,98,2G
83,20230224,OCI0086,241,2G
84,20230224,OCI0087,270,2G
85,20230224,OCI0088,217,2G
86,20230224,OCI0089,192,2G
87,20230224,OCI0090,48,2G
88,20230224,OCI0091,1174,2G
89,20230224,OCI0092,1284,2G
90,20230224,OCI0093,884,2G
91,20230224,OCI0094,354,2G
92,20230224,OCI0095,231,2G
93,20230224,OCI0096,152,2G
94,20230224,OCI0097,733,2G
95,20230224,OCI0098,439,2G
96,20230224,OCI0099,111,2G
97,20230224,OCI0100,312,2G
98,20230224,OCI0101,256,2G
99,20230224,OCI0102,205,2G
100,20230224,OCI0104,500,2G
101,20230224,OCI0105,526,2G
102,20230224,OCI0106,231,2G
103,20230224,OCI0107,94,2G
104,20230224,OCI0108,348,2G
105,20230224,OCI0109,148,2G
106,20230224,OCI0110,97,2G
107,20230224,OCI0111,40,2G
108,20230224,OCI0112,1713,2G
109,20230224,OCI0113,464,2G
110,20230224,OCI0114,226,2G
111,20230224,OCI0115,184,2G
112,20230224,OCI0116,2519,2G
113,20230224,OCI0117,208,2G
114,20230224,OCI0118,1088,2G
115,20230224,OCI0119,1187,2G
116,20230224,OCI0121,23,2G
117,20230224,OCI0122,1003,2G
118,20230224,OCI0123,430,2G
119,20230224,OCI0124,130,2G
120,20230224,OCI0125,21,2G
121,20230224,OCI0127,567,2G
122,20230224,OCI0128,415,2G
123,20230224,OCI0129,532,2G
124,20230224,OCI0130,91,2G
125,20230224,OCI0132,121,2G
126,20230224,OCI0134,280,2G
127,20230224,OCI0135,390,2G
128,20230224,OCI0136,127,2G
129,20230224,OCI0137,584,2G
130,20230224,OCI0138,188,2G
131,20230224,OCI0139,737,2G
132,20230224,OCI0141,117,2G
133,20230224,OCI0142,666,2G
134,20230224,OCI0143,135,2G
135,20230224,OCI0144,525,2G
136,20230224,OCI0145,72,2G
137,20230224,OCI0146,261,2G
138,20230224,OCI0147,496,2G
139,20230224,OCI0148,178,2G
140,20230224,OCI0149,309,2G
141,20230224,OCI0150,714,2G
142,20230224,OCI0151,261,2G
143,20230224,OCI0152,858,2G
144,20230224,OCI0153,921,2G
145,20230224,OCI0154,210,2G
146,20230224,OCI0155,1075,2G
147,20230224,OCI0156,284,2G
148,20230224,OCI0157,58,2G
149,20230224,OCI0158,1185,2G
150,20230224,OCI0159,2285,2G
151,20230224,OCI0160,255,2G
152,20230224,OCI0161,267,2G
153,20230224,OCI0162,436,2G
154,20230224,OCI0163,785,2G
155,20230224,OCI0164,257,2G
156,20230224,OCI0165,239,2G
157,20230224,OCI0166,159,2G
158,20230224,OCI0167,354,2G
159,20230224,OCI0168,776,2G
160,20230224,OCI0169,492,2G
161,20230224,OCI0172,386,2G
162,20230224,OCI0173,263,2G
163,20230224,OCI0174,528,2G
164,20230224,OCI0175,676,2G
165,20230224,OCI0176,503,2G
166,20230224,OCI0177,158,2G
167,20230224,OCI0178,244,2G
168,20230224,OCI0179,499,2G
169,20230224,OCI0180,363,2G
170,20230224,OCI0181,1197,2G
171,20230224,OCI0182,314,2G
172,20230224,OCI0183,187,2G
173,20230224,OCI0184,80,2G
174,20230224,OCI0185,1333,2G
175,20230224,OCI0186,842,2G
176,20230224,OCI0187,260,2G
177,20230224,OCI0188,132,2G
178,20230224,OCI0189,385,2G
179,20230224,OCI0190,480,2G
180,20230224,OCI0191,537,2G
181,20230224,OCI0192,467,2G
182,20230224,OCI0193,710,2G
183,20230224,OCI0194,636,2G
184,20230224,OCI0195,137,2G
185,20230224,OCI0196,269,2G
186,20230224,OCI0197,894,2G
187,20230224,OCI0198,157,2G
188,20230224,OCI0199,336,2G
189,20230224,OCI0200,135,2G
190,20230224,OCI0201,318,2G
191,20230224,OCI0202,97,2G
192,20230224,OCI0203,651,2G
193,20230224,OCI0204,422,2G
194,20230224,OCI0205,158,2G
195,20230224,OCI0206,498,2G
196,20230224,OCI0207,858,2G
197,20230224,OCI0208,668,2G
198,20230224,OCI0209,791,2G
199,20230224,OCI0210,554,2G
200,20230224,OCI0211,216,2G
201,20230224,OCI0212,305,2G
202,20230224,OCI0213,942,2G
203,20230224,OCI0214,396,2G
204,20230224,OCI0216,119,2G
205,20230224,OCI0219,2590,2G
206,20230224,OCI0220,373,2G
207,20230224,OCI0221,988,2G
208,20230224,OCI0222,392,2G
209,20230224,OCI0223,110,2G
210,20230224,OCI0224,350,2G
211,20230224,OCI0225,498,2G
212,20230224,OCI0226,120,2G
213,20230224,OCI0227,1893,2G
214,20230224,OCI0228,347,2G
215,20230224,OCI0229,163,2G
216,20230224,OCI0230,183,2G
217,20230224,OCI0231,101,2G
218,20230224,OCI0232,534,2G
219,20230224,OCI0233,851,2G
220,20230224,OCI0234,1466,2G
221,20230224,OCI0235,145,2G
222,20230224,OCI0236,408,2G
223,20230224,OCI0237,205,2G
224,20230224,OCI0238,540,2G
225,20230224,OCI0239,650,2G
226,20230224,OCI0240,466,2G
227,20230224,OCI0241,572,2G
228,20230224,OCI0242,241,2G
229,20230224,OCI0243,139,2G
230,20230224,OCI0244,171,2G
231,20230224,OCI0245,92,2G
232,20230224,OCI0246,148,2G
233,20230224,OCI0247,1072,2G
234,20230224,OCI0248,906,2G
235,20230224,OCI0249,445,2G
236,20230224,OCI0250,249,2G
237,20230224,OCI0251,498,2G
238,20230224,OCI0252,99,2G
239,20230224,OCI0253,191,2G
240,20230224,OCI0254,313,2G
241,20230224,OCI0255,383,2G
242,20230224,OCI0256,359,2G
243,20230224,OCI0257,950,2G
244,20230224,OCI0258,259,2G
245,20230224,OCI0259,270,2G
246,20230224,OCI0260,297,2G
247,20230224,OCI0261,923,2G
248,20230224,OCI0262,1661,2G
249,20230224,OCI0263,1313,2G
250,20230224,OCI0264,1999,2G
