,date_jour,code_site,drop_after_tch_assign,techno
0,20230204,BCF-346 OCI2828,112,2G
1,20230204,OCI0001,944,2G
2,20230204,OCI0002,448,2G
3,20230204,OCI0003,421,2G
4,20230204,OCI0004,790,2G
5,20230204,OCI0005,516,2G
6,20230204,OCI0006,647,2G
7,20230204,OCI0007,80,2G
8,20230204,OCI0008,312,2G
9,20230204,OCI0009,374,2G
10,20230204,OCI0010,287,2G
11,20230204,OCI0011,438,2G
12,20230204,OCI0012,355,2G
13,20230204,OCI0013,709,2G
14,20230204,OCI0014,263,2G
15,20230204,OCI0015,884,2G
16,20230204,OCI0016,1930,2G
17,20230204,OCI0017,1399,2G
18,20230204,OCI0018,780,2G
19,20230204,OCI0019,375,2G
20,20230204,OCI0020,746,2G
21,20230204,OCI0021,2343,2G
22,20230204,OCI0022,669,2G
23,20230204,OCI0023,478,2G
24,20230204,OCI0024,538,2G
25,20230204,OCI0025,1069,2G
26,20230204,OCI0026,2983,2G
27,20230204,OCI0027,0,2G
28,20230204,OCI0028,1085,2G
29,20230204,OCI0029,1345,2G
30,20230204,OCI0030,626,2G
31,20230204,OCI0031,2149,2G
32,20230204,OCI0032,0,2G
33,20230204,OCI0033,270,2G
34,20230204,OCI0034,0,2G
35,20230204,OCI0035,309,2G
36,20230204,OCI0036,681,2G
37,20230204,OCI0037,484,2G
38,20230204,OCI0038,983,2G
39,20230204,OCI0039,837,2G
40,20230204,OCI0041,610,2G
41,20230204,OCI0042,606,2G
42,20230204,OCI0043,1059,2G
43,20230204,OCI0044,722,2G
44,20230204,OCI0045,430,2G
45,20230204,OCI0046,472,2G
46,20230204,OCI0047,277,2G
47,20230204,OCI0048,281,2G
48,20230204,OCI0049,1758,2G
49,20230204,OCI0050,1941,2G
50,20230204,OCI0051,877,2G
51,20230204,OCI0052,320,2G
52,20230204,OCI0053,254,2G
53,20230204,OCI0054,137,2G
54,20230204,OCI0055,542,2G
55,20230204,OCI0056,858,2G
56,20230204,OCI0057,1428,2G
57,20230204,OCI0058,100,2G
58,20230204,OCI0059,1215,2G
59,20230204,OCI0060,882,2G
60,20230204,OCI0061,375,2G
61,20230204,OCI0062,303,2G
62,20230204,OCI0063,974,2G
63,20230204,OCI0064,613,2G
64,20230204,OCI0065,662,2G
65,20230204,OCI0066,157,2G
66,20230204,OCI0067,702,2G
67,20230204,OCI0068,571,2G
68,20230204,OCI0069,402,2G
69,20230204,OCI0070,662,2G
70,20230204,OCI0071,428,2G
71,20230204,OCI0072,260,2G
72,20230204,OCI0073,270,2G
73,20230204,OCI0074,340,2G
74,20230204,OCI0075,780,2G
75,20230204,OCI0076,1291,2G
76,20230204,OCI0077,1022,2G
77,20230204,OCI0078,2025,2G
78,20230204,OCI0080,513,2G
79,20230204,OCI0081,701,2G
80,20230204,OCI0082,214,2G
81,20230204,OCI0083,461,2G
82,20230204,OCI0084,406,2G
83,20230204,OCI0085,183,2G
84,20230204,OCI0086,328,2G
85,20230204,OCI0087,714,2G
86,20230204,OCI0088,349,2G
87,20230204,OCI0089,481,2G
88,20230204,OCI0090,115,2G
89,20230204,OCI0091,1184,2G
90,20230204,OCI0092,2711,2G
91,20230204,OCI0093,1851,2G
92,20230204,OCI0094,753,2G
93,20230204,OCI0095,250,2G
94,20230204,OCI0096,307,2G
95,20230204,OCI0097,2011,2G
96,20230204,OCI0098,876,2G
97,20230204,OCI0099,90,2G
98,20230204,OCI0100,551,2G
99,20230204,OCI0101,680,2G
100,20230204,OCI0102,349,2G
101,20230204,OCI0104,868,2G
102,20230204,OCI0105,1039,2G
103,20230204,OCI0106,400,2G
104,20230204,OCI0107,162,2G
105,20230204,OCI0108,512,2G
106,20230204,OCI0109,442,2G
107,20230204,OCI0110,165,2G
108,20230204,OCI0111,27,2G
109,20230204,OCI0112,3568,2G
110,20230204,OCI0113,647,2G
111,20230204,OCI0114,249,2G
112,20230204,OCI0115,372,2G
113,20230204,OCI0116,4880,2G
114,20230204,OCI0117,578,2G
115,20230204,OCI0118,2268,2G
116,20230204,OCI0119,2247,2G
117,20230204,OCI0121,22,2G
118,20230204,OCI0122,1317,2G
119,20230204,OCI0123,803,2G
120,20230204,OCI0124,45,2G
121,20230204,OCI0125,75,2G
122,20230204,OCI0127,1995,2G
123,20230204,OCI0128,873,2G
124,20230204,OCI0129,1190,2G
125,20230204,OCI0130,206,2G
126,20230204,OCI0132,261,2G
127,20230204,OCI0134,654,2G
128,20230204,OCI0135,768,2G
129,20230204,OCI0136,133,2G
130,20230204,OCI0137,1171,2G
131,20230204,OCI0138,130,2G
132,20230204,OCI0139,1181,2G
133,20230204,OCI0141,92,2G
134,20230204,OCI0142,1495,2G
135,20230204,OCI0143,60,2G
136,20230204,OCI0144,566,2G
137,20230204,OCI0145,30,2G
138,20230204,OCI0146,608,2G
139,20230204,OCI0147,922,2G
140,20230204,OCI0148,293,2G
141,20230204,OCI0149,689,2G
142,20230204,OCI0150,1186,2G
143,20230204,OCI0151,387,2G
144,20230204,OCI0152,1310,2G
145,20230204,OCI0153,1291,2G
146,20230204,OCI0154,225,2G
147,20230204,OCI0155,1833,2G
148,20230204,OCI0156,376,2G
149,20230204,OCI0157,140,2G
150,20230204,OCI0158,2074,2G
151,20230204,OCI0159,4854,2G
152,20230204,OCI0160,584,2G
153,20230204,OCI0161,278,2G
154,20230204,OCI0162,801,2G
155,20230204,OCI0163,2344,2G
156,20230204,OCI0164,449,2G
157,20230204,OCI0165,275,2G
158,20230204,OCI0166,473,2G
159,20230204,OCI0167,794,2G
160,20230204,OCI0168,956,2G
161,20230204,OCI0169,911,2G
162,20230204,OCI0172,821,2G
163,20230204,OCI0173,640,2G
164,20230204,OCI0174,877,2G
165,20230204,OCI0175,1387,2G
166,20230204,OCI0176,750,2G
167,20230204,OCI0177,341,2G
168,20230204,OCI0178,498,2G
169,20230204,OCI0179,976,2G
170,20230204,OCI0180,704,2G
171,20230204,OCI0181,2655,2G
172,20230204,OCI0182,609,2G
173,20230204,OCI0183,236,2G
174,20230204,OCI0184,207,2G
175,20230204,OCI0185,2091,2G
176,20230204,OCI0186,1359,2G
177,20230204,OCI0187,246,2G
178,20230204,OCI0188,220,2G
179,20230204,OCI0189,977,2G
180,20230204,OCI0190,441,2G
181,20230204,OCI0191,776,2G
182,20230204,OCI0192,700,2G
183,20230204,OCI0193,1085,2G
184,20230204,OCI0194,1121,2G
185,20230204,OCI0195,352,2G
186,20230204,OCI0196,209,2G
187,20230204,OCI0197,1670,2G
188,20230204,OCI0198,850,2G
189,20230204,OCI0199,534,2G
190,20230204,OCI0200,333,2G
191,20230204,OCI0201,483,2G
192,20230204,OCI0202,165,2G
193,20230204,OCI0203,1380,2G
194,20230204,OCI0204,570,2G
195,20230204,OCI0205,185,2G
196,20230204,OCI0206,1108,2G
197,20230204,OCI0207,1677,2G
198,20230204,OCI0208,1186,2G
199,20230204,OCI0209,1730,2G
200,20230204,OCI0210,1001,2G
201,20230204,OCI0211,294,2G
202,20230204,OCI0212,419,2G
203,20230204,OCI0213,1702,2G
204,20230204,OCI0214,444,2G
205,20230204,OCI0216,159,2G
206,20230204,OCI0219,4588,2G
207,20230204,OCI0220,629,2G
208,20230204,OCI0221,1937,2G
209,20230204,OCI0222,681,2G
210,20230204,OCI0223,135,2G
211,20230204,OCI0224,651,2G
212,20230204,OCI0225,1421,2G
213,20230204,OCI0226,131,2G
214,20230204,OCI0227,3353,2G
215,20230204,OCI0228,773,2G
216,20230204,OCI0229,203,2G
217,20230204,OCI0230,449,2G
218,20230204,OCI0231,227,2G
219,20230204,OCI0232,1336,2G
220,20230204,OCI0233,1970,2G
221,20230204,OCI0234,2185,2G
222,20230204,OCI0235,114,2G
223,20230204,OCI0236,660,2G
224,20230204,OCI0237,370,2G
225,20230204,OCI0238,734,2G
226,20230204,OCI0239,1099,2G
227,20230204,OCI0240,969,2G
228,20230204,OCI0241,1053,2G
229,20230204,OCI0242,457,2G
230,20230204,OCI0243,237,2G
231,20230204,OCI0244,317,2G
232,20230204,OCI0245,20,2G
233,20230204,OCI0246,189,2G
234,20230204,OCI0247,2107,2G
235,20230204,OCI0248,1486,2G
236,20230204,OCI0249,641,2G
237,20230204,OCI0250,544,2G
238,20230204,OCI0251,847,2G
239,20230204,OCI0252,154,2G
240,20230204,OCI0253,426,2G
241,20230204,OCI0254,689,2G
242,20230204,OCI0255,572,2G
243,20230204,OCI0256,620,2G
244,20230204,OCI0257,1666,2G
245,20230204,OCI0258,235,2G
246,20230204,OCI0259,781,2G
247,20230204,OCI0260,437,2G
248,20230204,OCI0261,1603,2G
249,20230204,OCI0262,2811,2G
250,20230204,OCI0263,1981,2G
251,20230204,OCI0264,3668,2G
252,20230204,OCI0265,594,2G
253,20230204,OCI0266,3524,2G
254,20230204,OCI0267,2461,2G
255,20230204,OCI0268,2871,2G
256,20230204,OCI0269,2262,2G
257,20230204,OCI0270,1398,2G
258,20230204,OCI0271,352,2G
259,20230204,OCI0272,280,2G
260,20230204,OCI0273,621,2G
261,20230204,OCI0274,786,2G
262,20230204,OCI0275,181,2G
263,20230204,OCI0276,1923,2G
264,20230204,OCI0277,105,2G
265,20230204,OCI0278,5,2G
266,20230204,OCI0279,557,2G
267,20230204,OCI0280,545,2G
268,20230204,OCI0281,95,2G
269,20230204,OCI0282,184,2G
270,20230204,OCI0283,713,2G
271,20230204,OCI0284,1272,2G
272,20230204,OCI0285,394,2G
273,20230204,OCI0286,264,2G
274,20230204,OCI0287,648,2G
275,20230204,OCI0288,942,2G
276,20230204,OCI0291,536,2G
277,20230204,OCI0292,30,2G
278,20230204,OCI0293,8364,2G
279,20230204,OCI0294,515,2G
280,20230204,OCI0295,458,2G
281,20230204,OCI0297,167,2G
282,20230204,OCI0298,564,2G
283,20230204,OCI0299,676,2G
284,20230204,OCI0300,354,2G
285,20230204,OCI0301,694,2G
286,20230204,OCI0302,129,2G
287,20230204,OCI0303,954,2G
288,20230204,OCI0304,212,2G
289,20230204,OCI0305,468,2G
290,20230204,OCI0306,432,2G
291,20230204,OCI0307,234,2G
292,20230204,OCI0308,155,2G
293,20230204,OCI0309,758,2G
294,20230204,OCI0311,304,2G
295,20230204,OCI0312,164,2G
296,20230204,OCI0313,716,2G
297,20230204,OCI0314,145,2G
298,20230204,OCI0315,1762,2G
299,20230204,OCI0316,1114,2G
300,20230204,OCI0317,920,2G
301,20230204,OCI0319,1000,2G
302,20230204,OCI0320,1370,2G
303,20230204,OCI0321,299,2G
304,20230204,OCI0322,689,2G
305,20230204,OCI0323,2886,2G
306,20230204,OCI0324,546,2G
307,20230204,OCI0325,2517,2G
308,20230204,OCI0326,1489,2G
309,20230204,OCI0327,400,2G
310,20230204,OCI0328,1236,2G
311,20230204,OCI0329,1197,2G
312,20230204,OCI0330,1270,2G
313,20230204,OCI0331,4372,2G
314,20230204,OCI0332,422,2G
315,20230204,OCI0333,2158,2G
316,20230204,OCI0334,2282,2G
317,20230204,OCI0335,1428,2G
318,20230204,OCI0336,1266,2G
319,20230204,OCI0337,456,2G
320,20230204,OCI0338,461,2G
321,20230204,OCI0339,441,2G
322,20230204,OCI0341,1142,2G
323,20230204,OCI0342,199,2G
324,20230204,OCI0343,456,2G
325,20230204,OCI0344,35,2G
326,20230204,OCI0345,2900,2G
327,20230204,OCI0347,844,2G
328,20230204,OCI0348,617,2G
329,20230204,OCI0349,571,2G
330,20230204,OCI0350,2274,2G
331,20230204,OCI0351,451,2G
332,20230204,OCI0352,242,2G
333,20230204,OCI0353,155,2G
334,20230204,OCI0354,664,2G
335,20230204,OCI0355,851,2G
336,20230204,OCI0356,212,2G
337,20230204,OCI0357,2296,2G
338,20230204,OCI0358,321,2G
339,20230204,OCI0359,305,2G
340,20230204,OCI0360,413,2G
341,20230204,OCI0361,11103,2G
342,20230204,OCI0362,338,2G
343,20230204,OCI0363,1126,2G
344,20230204,OCI0364,646,2G
345,20230204,OCI0365,675,2G
346,20230204,OCI0366,250,2G
347,20230204,OCI0367,1522,2G
348,20230204,OCI0368,1161,2G
349,20230204,OCI0369,568,2G
350,20230204,OCI0370,361,2G
351,20230204,OCI0371,219,2G
352,20230204,OCI0372,430,2G
353,20230204,OCI0373,462,2G
354,20230204,OCI0374,1008,2G
355,20230204,OCI0375,1878,2G
356,20230204,OCI0376,322,2G
357,20230204,OCI0377,3604,2G
358,20230204,OCI0378,2960,2G
359,20230204,OCI0379,626,2G
360,20230204,OCI0380,1941,2G
361,20230204,OCI0381,549,2G
362,20230204,OCI0382,432,2G
363,20230204,OCI0383,897,2G
364,20230204,OCI0384,3842,2G
365,20230204,OCI0385,131,2G
366,20230204,OCI0386,3170,2G
367,20230204,OCI0387,1120,2G
368,20230204,OCI0388,2131,2G
369,20230204,OCI0389,2069,2G
370,20230204,OCI0390,2307,2G
371,20230204,OCI0391,949,2G
372,20230204,OCI0392,708,2G
373,20230204,OCI0393,6610,2G
374,20230204,OCI0394,60,2G
375,20230204,OCI0395,1259,2G
376,20230204,OCI0396,1096,2G
377,20230204,OCI0397,1102,2G
378,20230204,OCI0398,1372,2G
379,20230204,OCI0399,320,2G
380,20230204,OCI0400,315,2G
381,20230204,OCI0401,427,2G
382,20230204,OCI0402,564,2G
383,20230204,OCI0403,321,2G
384,20230204,OCI0404,4143,2G
385,20230204,OCI0405,401,2G
386,20230204,OCI0406,585,2G
387,20230204,OCI0407,393,2G
388,20230204,OCI0408,788,2G
389,20230204,OCI0409,112,2G
390,20230204,OCI0410,50,2G
391,20230204,OCI0411,173,2G
392,20230204,OCI0412,130,2G
393,20230204,OCI0413,191,2G
394,20230204,OCI0414,307,2G
395,20230204,OCI0415,825,2G
396,20230204,OCI0416,879,2G
397,20230204,OCI0417,686,2G
398,20230204,OCI0418,377,2G
399,20230204,OCI0419,508,2G
400,20230204,OCI0420,884,2G
401,20230204,OCI0421,1088,2G
402,20230204,OCI0422,473,2G
403,20230204,OCI0423,337,2G
404,20230204,OCI0424,1034,2G
405,20230204,OCI0426,938,2G
406,20230204,OCI0427,225,2G
407,20230204,OCI0428,180,2G
408,20230204,OCI0429,2332,2G
409,20230204,OCI0430,529,2G
410,20230204,OCI0431,545,2G
411,20230204,OCI0432,340,2G
412,20230204,OCI0433,203,2G
413,20230204,OCI0434,451,2G
414,20230204,OCI0435,521,2G
415,20230204,OCI0436,0,2G
416,20230204,OCI0437,133,2G
417,20230204,OCI0438,403,2G
418,20230204,OCI0439,181,2G
419,20230204,OCI0440,137,2G
420,20230204,OCI0441,730,2G
421,20230204,OCI0442,272,2G
422,20230204,OCI0443,380,2G
423,20230204,OCI0444,839,2G
424,20230204,OCI0445,1479,2G
425,20230204,OCI0446,1799,2G
426,20230204,OCI0447,1253,2G
427,20230204,OCI0448,1674,2G
428,20230204,OCI0449,1129,2G
429,20230204,OCI0450,1430,2G
430,20230204,OCI0451,424,2G
431,20230204,OCI0452,474,2G
432,20230204,OCI0453,2337,2G
433,20230204,OCI0454,1023,2G
434,20230204,OCI0455,180,2G
435,20230204,OCI0456,763,2G
436,20230204,OCI0457,305,2G
437,20230204,OCI0458,254,2G
438,20230204,OCI0459,1159,2G
439,20230204,OCI0460,1158,2G
440,20230204,OCI0461,427,2G
441,20230204,OCI0463,2303,2G
442,20230204,OCI0464,543,2G
443,20230204,OCI0465,179,2G
444,20230204,OCI0466,137,2G
445,20230204,OCI0467,1003,2G
446,20230204,OCI0468,385,2G
447,20230204,OCI0469,2250,2G
448,20230204,OCI0470,93,2G
449,20230204,OCI0472,5082,2G
450,20230204,OCI0473,8296,2G
451,20230204,OCI0474,1308,2G
452,20230204,OCI0475,5615,2G
453,20230204,OCI0476,467,2G
454,20230204,OCI0477,980,2G
455,20230204,OCI0478,389,2G
456,20230204,OCI0479,2735,2G
457,20230204,OCI0480,2258,2G
458,20230204,OCI0481,1609,2G
459,20230204,OCI0482,984,2G
460,20230204,OCI0483,517,2G
461,20230204,OCI0484,951,2G
462,20230204,OCI0485,701,2G
463,20230204,OCI0486,1466,2G
464,20230204,OCI0487,598,2G
465,20230204,OCI0488,184,2G
466,20230204,OCI0489,195,2G
467,20230204,OCI0490,122,2G
468,20230204,OCI0491,935,2G
469,20230204,OCI0492,1054,2G
470,20230204,OCI0493,662,2G
471,20230204,OCI0494,1574,2G
472,20230204,OCI0495,99,2G
473,20230204,OCI0496,1210,2G
474,20230204,OCI0497,315,2G
475,20230204,OCI0498,1265,2G
476,20230204,OCI0499,256,2G
477,20230204,OCI0500,217,2G
478,20230204,OCI0501,379,2G
479,20230204,OCI0502,1188,2G
480,20230204,OCI0503,1087,2G
481,20230204,OCI0504,2068,2G
482,20230204,OCI0505,1054,2G
483,20230204,OCI0506,367,2G
484,20230204,OCI0507,288,2G
485,20230204,OCI0508,1812,2G
486,20230204,OCI0509,216,2G
487,20230204,OCI0510,4011,2G
488,20230204,OCI0511,763,2G
489,20230204,OCI0512,1609,2G
490,20230204,OCI0513,204,2G
491,20230204,OCI0514,307,2G
492,20230204,OCI0515,1044,2G
493,20230204,OCI0516,1250,2G
494,20230204,OCI0517,190,2G
495,20230204,OCI0518,1406,2G
496,20230204,OCI0519,826,2G
497,20230204,OCI0520,1035,2G
498,20230204,OCI0521,788,2G
499,20230204,OCI0522,1598,2G
500,20230204,OCI0523,120,2G
501,20230204,OCI0524,1222,2G
502,20230204,OCI0525,1462,2G
503,20230204,OCI0526,281,2G
504,20230204,OCI0527,478,2G
505,20230204,OCI0528,1345,2G
506,20230204,OCI0529,3718,2G
507,20230204,OCI0530,2582,2G
508,20230204,OCI0531,1378,2G
509,20230204,OCI0532,359,2G
510,20230204,OCI0533,455,2G
511,20230204,OCI0534,380,2G
512,20230204,OCI0535,145,2G
513,20230204,OCI0536,954,2G
514,20230204,OCI0537,335,2G
515,20230204,OCI0538,2093,2G
516,20230204,OCI0539,1508,2G
517,20230204,OCI0540,260,2G
518,20230204,OCI0541,559,2G
519,20230204,OCI0542,10,2G
520,20230204,OCI0544,272,2G
521,20230204,OCI0545,244,2G
522,20230204,OCI0546,182,2G
523,20230204,OCI0547,727,2G
524,20230204,OCI0548,271,2G
525,20230204,OCI0549,343,2G
526,20230204,OCI0550,457,2G
527,20230204,OCI0551,788,2G
528,20230204,OCI0552,262,2G
529,20230204,OCI0553,1381,2G
530,20230204,OCI0554,774,2G
531,20230204,OCI0555,1624,2G
532,20230204,OCI0556,1321,2G
533,20230204,OCI0557,0,2G
534,20230204,OCI0559,1743,2G
535,20230204,OCI0560,839,2G
536,20230204,OCI0561,759,2G
537,20230204,OCI0562,110,2G
538,20230204,OCI0563,248,2G
539,20230204,OCI0564,276,2G
540,20230204,OCI0565,1092,2G
541,20230204,OCI0566,131,2G
542,20230204,OCI0567,409,2G
543,20230204,OCI0568,1526,2G
544,20230204,OCI0569,222,2G
545,20230204,OCI0570,225,2G
546,20230204,OCI0572,556,2G
547,20230204,OCI0573,85,2G
548,20230204,OCI0574,407,2G
549,20230204,OCI0575,501,2G
550,20230204,OCI0576,276,2G
551,20230204,OCI0577,2088,2G
552,20230204,OCI0578,913,2G
553,20230204,OCI0579,65,2G
554,20230204,OCI0580,152,2G
555,20230204,OCI0581,590,2G
556,20230204,OCI0582,254,2G
557,20230204,OCI0583,535,2G
558,20230204,OCI0584,1288,2G
559,20230204,OCI0585,906,2G
560,20230204,OCI0586,215,2G
561,20230204,OCI0588,2202,2G
562,20230204,OCI0589,379,2G
563,20230204,OCI0590,694,2G
564,20230204,OCI0591,116,2G
565,20230204,OCI0592,796,2G
566,20230204,OCI0593,305,2G
567,20230204,OCI0594,1181,2G
568,20230204,OCI0595,552,2G
569,20230204,OCI0596,295,2G
570,20230204,OCI0598,907,2G
571,20230204,OCI0599,715,2G
572,20230204,OCI0601,854,2G
573,20230204,OCI0602,344,2G
574,20230204,OCI0603,217,2G
575,20230204,OCI0605,4613,2G
576,20230204,OCI0606,1679,2G
577,20230204,OCI0607,1652,2G
578,20230204,OCI0608,377,2G
579,20230204,OCI0609,364,2G
580,20230204,OCI0610,2940,2G
581,20230204,OCI0611,189,2G
582,20230204,OCI0612,278,2G
583,20230204,OCI0613,410,2G
584,20230204,OCI0614,398,2G
585,20230204,OCI0615,304,2G
586,20230204,OCI0616,1203,2G
587,20230204,OCI0617,609,2G
588,20230204,OCI0618,1638,2G
589,20230204,OCI0619,1223,2G
590,20230204,OCI0620,1661,2G
591,20230204,OCI0621,958,2G
592,20230204,OCI0622,740,2G
593,20230204,OCI0623,2719,2G
594,20230204,OCI0624,800,2G
595,20230204,OCI0625,23,2G
596,20230204,OCI0626,3439,2G
597,20230204,OCI0627,2127,2G
598,20230204,OCI0628,521,2G
599,20230204,OCI0629,2154,2G
600,20230204,OCI0630,674,2G
601,20230204,OCI0631,705,2G
602,20230204,OCI0632,1058,2G
603,20230204,OCI0633,1177,2G
604,20230204,OCI0634,1225,2G
605,20230204,OCI0635,925,2G
606,20230204,OCI0636,1832,2G
607,20230204,OCI0637,1112,2G
608,20230204,OCI0639,855,2G
609,20230204,OCI0641,1623,2G
610,20230204,OCI0642,268,2G
611,20230204,OCI0643,358,2G
612,20230204,OCI0644,122,2G
613,20230204,OCI0645,1137,2G
614,20230204,OCI0646,451,2G
615,20230204,OCI0647,7,2G
616,20230204,OCI0648,969,2G
617,20230204,OCI0649,989,2G
618,20230204,OCI0651,292,2G
619,20230204,OCI0652,533,2G
620,20230204,OCI0653,614,2G
621,20230204,OCI0654,646,2G
622,20230204,OCI0655,734,2G
623,20230204,OCI0656,606,2G
624,20230204,OCI0657,247,2G
625,20230204,OCI0658,489,2G
626,20230204,OCI0659,296,2G
627,20230204,OCI0660,486,2G
628,20230204,OCI0661,506,2G
629,20230204,OCI0662,1298,2G
630,20230204,OCI0663,808,2G
631,20230204,OCI0664,628,2G
632,20230204,OCI0665,300,2G
633,20230204,OCI0666,950,2G
634,20230204,OCI0667,11186,2G
635,20230204,OCI0668,1205,2G
636,20230204,OCI0669,380,2G
637,20230204,OCI0670,1147,2G
638,20230204,OCI0671,989,2G
639,20230204,OCI0672,761,2G
640,20230204,OCI0673,1590,2G
641,20230204,OCI0674,1982,2G
642,20230204,OCI0675,415,2G
643,20230204,OCI0676,1373,2G
644,20230204,OCI0677,2162,2G
645,20230204,OCI0678,367,2G
646,20230204,OCI0679,4331,2G
647,20230204,OCI0680,618,2G
648,20230204,OCI0681,258,2G
649,20230204,OCI0682,222,2G
650,20230204,OCI0683,3301,2G
