,date_jour,code_site,drop_after_tch_assign,techno
0,20230220,313,0,2G
1,20230220,315,0,2G
2,20230220,78,0,2G
3,20230220,OCI0001,2497,2G
4,20230220,OCI0002,326,2G
5,20230220,OCI0003,421,2G
6,20230220,OCI0004,621,2G
7,20230220,OCI0005,565,2G
8,20230220,OCI0006,468,2G
9,20230220,OCI0007,83,2G
10,20230220,OCI0008,229,2G
11,20230220,OCI0009,355,2G
12,20230220,OCI0010,244,2G
13,20230220,OCI0011,388,2G
14,20230220,OCI0012,322,2G
15,20230220,OCI0013,527,2G
16,20230220,OCI0014,223,2G
17,20230220,OCI0015,690,2G
18,20230220,OCI0016,1242,2G
19,20230220,OCI0017,1272,2G
20,20230220,OCI0018,497,2G
21,20230220,OCI0019,299,2G
22,20230220,OCI0020,498,2G
23,20230220,OCI0021,2057,2G
24,20230220,OCI0022,450,2G
25,20230220,OCI0023,411,2G
26,20230220,OCI0024,328,2G
27,20230220,OCI0025,990,2G
28,20230220,OCI0026,2448,2G
29,20230220,OCI0027,0,2G
30,20230220,OCI0028,914,2G
31,20230220,OCI0029,1141,2G
32,20230220,OCI0030,422,2G
33,20230220,OCI0031,1567,2G
34,20230220,OCI0032,0,2G
35,20230220,OCI0033,297,2G
36,20230220,OCI0034,0,2G
37,20230220,OCI0035,250,2G
38,20230220,OCI0036,556,2G
39,20230220,OCI0037,341,2G
40,20230220,OCI0038,593,2G
41,20230220,OCI0039,578,2G
42,20230220,OCI0041,431,2G
43,20230220,OCI0042,434,2G
44,20230220,OCI0043,729,2G
45,20230220,OCI0044,604,2G
46,20230220,OCI0045,322,2G
47,20230220,OCI0046,348,2G
48,20230220,OCI0047,184,2G
49,20230220,OCI0048,307,2G
50,20230220,OCI0049,1382,2G
51,20230220,OCI0050,1672,2G
52,20230220,OCI0051,822,2G
53,20230220,OCI0052,169,2G
54,20230220,OCI0053,378,2G
55,20230220,OCI0054,172,2G
56,20230220,OCI0055,386,2G
