,date_jour,code_site,drop_after_tch_assign,techno
0,20230217,-1,0,2G
1,20230217,313,0,2G
2,20230217,315,0,2G
3,20230217,78,0,2G
4,20230217,OCI0001,330,2G
5,20230217,OCI0002,185,2G
6,20230217,OCI0003,121,2G
7,20230217,OCI0004,276,2G
8,20230217,OCI0005,203,2G
9,20230217,OCI0006,253,2G
10,20230217,OCI0007,35,2G
11,20230217,OCI0008,79,2G
12,20230217,OCI0009,145,2G
13,20230217,OCI0010,98,2G
14,20230217,OCI0011,145,2G
15,20230217,OCI0012,151,2G
16,20230217,OCI0013,208,2G
17,20230217,OCI0014,119,2G
18,20230217,OCI0015,401,2G
19,20230217,OCI0016,599,2G
20,20230217,OCI0017,641,2G
21,20230217,OCI0018,341,2G
22,20230217,OCI0019,168,2G
23,20230217,OCI0020,171,2G
24,20230217,OCI0021,982,2G
25,20230217,OCI0022,188,2G
26,20230217,OCI0023,190,2G
27,20230217,OCI0024,195,2G
28,20230217,OCI0025,416,2G
29,20230217,OCI0026,1281,2G
30,20230217,OCI0027,0,2G
31,20230217,OCI0028,430,2G
32,20230217,OCI0029,526,2G
33,20230217,OCI0030,185,2G
34,20230217,OCI0031,491,2G
35,20230217,OCI0032,2,2G
36,20230217,OCI0033,137,2G
37,20230217,OCI0034,2,2G
38,20230217,OCI0035,135,2G
39,20230217,OCI0036,212,2G
40,20230217,OCI0037,217,2G
41,20230217,OCI0038,343,2G
42,20230217,OCI0039,270,2G
43,20230217,OCI0041,173,2G
44,20230217,OCI0042,248,2G
45,20230217,OCI0043,327,2G
46,20230217,OCI0044,195,2G
47,20230217,OCI0045,121,2G
48,20230217,OCI0046,180,2G
49,20230217,OCI0047,92,2G
50,20230217,OCI0048,138,2G
51,20230217,OCI0049,644,2G
52,20230217,OCI0050,682,2G
53,20230217,OCI0051,203,2G
54,20230217,OCI0052,102,2G
55,20230217,OCI0053,135,2G
56,20230217,OCI0054,92,2G
57,20230217,OCI0055,193,2G
58,20230217,OCI0056,250,2G
59,20230217,OCI0057,499,2G
60,20230217,OCI0058,25,2G
61,20230217,OCI0059,1267,2G
62,20230217,OCI0060,293,2G
63,20230217,OCI0061,184,2G
64,20230217,OCI0062,102,2G
65,20230217,OCI0063,252,2G
66,20230217,OCI0064,234,2G
67,20230217,OCI0065,235,2G
68,20230217,OCI0066,81,2G
69,20230217,OCI0067,282,2G
70,20230217,OCI0068,300,2G
71,20230217,OCI0069,108,2G
72,20230217,OCI0070,200,2G
73,20230217,OCI0071,143,2G
74,20230217,OCI0072,101,2G
75,20230217,OCI0073,141,2G
76,20230217,OCI0074,192,2G
77,20230217,OCI0075,256,2G
78,20230217,OCI0076,386,2G
79,20230217,OCI0077,249,2G
80,20230217,OCI0078,477,2G
81,20230217,OCI0080,223,2G
82,20230217,OCI0081,173,2G
83,20230217,OCI0082,102,2G
84,20230217,OCI0083,178,2G
85,20230217,OCI0084,133,2G
86,20230217,OCI0085,82,2G
87,20230217,OCI0086,134,2G
88,20230217,OCI0087,225,2G
89,20230217,OCI0088,187,2G
90,20230217,OCI0089,169,2G
91,20230217,OCI0090,38,2G
92,20230217,OCI0091,739,2G
93,20230217,OCI0092,1000,2G
94,20230217,OCI0093,1452,2G
95,20230217,OCI0094,229,2G
96,20230217,OCI0095,135,2G
97,20230217,OCI0096,79,2G
98,20230217,OCI0097,459,2G
99,20230217,OCI0098,343,2G
100,20230217,OCI0099,41,2G
101,20230217,OCI0100,231,2G
102,20230217,OCI0101,292,2G
103,20230217,OCI0102,178,2G
104,20230217,OCI0104,376,2G
105,20230217,OCI0105,167,2G
106,20230217,OCI0106,140,2G
107,20230217,OCI0107,99,2G
108,20230217,OCI0108,156,2G
109,20230217,OCI0109,92,2G
110,20230217,OCI0110,64,2G
111,20230217,OCI0111,40,2G
112,20230217,OCI0112,1037,2G
113,20230217,OCI0113,496,2G
114,20230217,OCI0114,92,2G
115,20230217,OCI0115,115,2G
116,20230217,OCI0116,1810,2G
117,20230217,OCI0117,252,2G
118,20230217,OCI0118,975,2G
119,20230217,OCI0119,898,2G
120,20230217,OCI0121,24,2G
121,20230217,OCI0122,506,2G
