,date_jour,code_site,drop_after_tch_assign,techno
0,20230214,OCI0001,1183,2G
1,20230214,OCI0002,444,2G
2,20230214,OCI0003,335,2G
3,20230214,OCI0004,1318,2G
4,20230214,OCI0005,713,2G
5,20230214,OCI0006,547,2G
6,20230214,OCI0007,128,2G
7,20230214,OCI0008,222,2G
8,20230214,OCI0009,466,2G
9,20230214,OCI0010,333,2G
10,20230214,OCI0011,515,2G
11,20230214,OCI0012,336,2G
12,20230214,OCI0013,635,2G
13,20230214,OCI0014,317,2G
14,20230214,OCI0015,871,2G
15,20230214,OCI0016,1866,2G
16,20230214,OCI0017,1423,2G
17,20230214,OCI0018,706,2G
18,20230214,OCI0019,344,2G
19,20230214,OCI0020,515,2G
20,20230214,OCI0021,2510,2G
21,20230214,OCI0022,355,2G
22,20230214,OCI0023,512,2G
23,20230214,OCI0024,432,2G
24,20230214,OCI0025,1238,2G
25,20230214,OCI0026,3470,2G
26,20230214,OCI0027,0,2G
27,20230214,OCI0028,1060,2G
28,20230214,OCI0029,1285,2G
29,20230214,OCI0030,468,2G
30,20230214,OCI0031,1678,2G
31,20230214,OCI0032,0,2G
32,20230214,OCI0033,334,2G
33,20230214,OCI0034,5,2G
34,20230214,OCI0035,413,2G
35,20230214,OCI0036,564,2G
36,20230214,OCI0037,409,2G
37,20230214,OCI0038,982,2G
38,20230214,OCI0039,599,2G
39,20230214,OCI0041,512,2G
40,20230214,OCI0042,699,2G
41,20230214,OCI0043,851,2G
42,20230214,OCI0044,640,2G
43,20230214,OCI0045,469,2G
44,20230214,OCI0046,447,2G
45,20230214,OCI0047,263,2G
46,20230214,OCI0048,378,2G
47,20230214,OCI0049,1543,2G
48,20230214,OCI0050,2034,2G
49,20230214,OCI0051,813,2G
50,20230214,OCI0052,246,2G
51,20230214,OCI0053,365,2G
52,20230214,OCI0054,114,2G
53,20230214,OCI0055,530,2G
54,20230214,OCI0056,896,2G
55,20230214,OCI0057,1271,2G
56,20230214,OCI0058,95,2G
57,20230214,OCI0059,2967,2G
58,20230214,OCI0060,1056,2G
59,20230214,OCI0061,609,2G
60,20230214,OCI0062,285,2G
61,20230214,OCI0063,731,2G
62,20230214,OCI0064,706,2G
63,20230214,OCI0065,742,2G
64,20230214,OCI0066,191,2G
65,20230214,OCI0067,585,2G
66,20230214,OCI0068,634,2G
67,20230214,OCI0069,364,2G
68,20230214,OCI0070,694,2G
69,20230214,OCI0071,408,2G
70,20230214,OCI0072,268,2G
71,20230214,OCI0073,273,2G
72,20230214,OCI0074,571,2G
73,20230214,OCI0075,701,2G
74,20230214,OCI0076,1914,2G
75,20230214,OCI0077,548,2G
76,20230214,OCI0078,1207,2G
77,20230214,OCI0080,523,2G
78,20230214,OCI0081,494,2G
79,20230214,OCI0082,296,2G
80,20230214,OCI0083,394,2G
81,20230214,OCI0084,261,2G
82,20230214,OCI0085,242,2G
83,20230214,OCI0086,460,2G
84,20230214,OCI0087,617,2G
85,20230214,OCI0088,373,2G
86,20230214,OCI0089,488,2G
87,20230214,OCI0090,123,2G
88,20230214,OCI0091,1074,2G
89,20230214,OCI0092,2413,2G
90,20230214,OCI0093,1900,2G
91,20230214,OCI0094,754,2G
92,20230214,OCI0095,209,2G
93,20230214,OCI0096,279,2G
94,20230214,OCI0097,1252,2G
95,20230214,OCI0098,682,2G
96,20230214,OCI0099,95,2G
97,20230214,OCI0100,475,2G
98,20230214,OCI0101,1512,2G
99,20230214,OCI0102,334,2G
100,20230214,OCI0104,906,2G
101,20230214,OCI0105,738,2G
102,20230214,OCI0106,364,2G
103,20230214,OCI0107,189,2G
104,20230214,OCI0108,475,2G
105,20230214,OCI0109,318,2G
106,20230214,OCI0110,168,2G
107,20230214,OCI0111,107,2G
108,20230214,OCI0112,3045,2G
109,20230214,OCI0113,549,2G
110,20230214,OCI0114,256,2G
111,20230214,OCI0115,98,2G
112,20230214,OCI0116,4896,2G
113,20230214,OCI0117,450,2G
114,20230214,OCI0118,2095,2G
115,20230214,OCI0119,2273,2G
116,20230214,OCI0121,34,2G
117,20230214,OCI0122,1114,2G
118,20230214,OCI0123,769,2G
119,20230214,OCI0124,175,2G
120,20230214,OCI0125,50,2G
121,20230214,OCI0127,1212,2G
