,date_jour,code_site,drop_after_tch_assign,techno
0,20230218,313,0,2G
1,20230218,315,0,2G
2,20230218,78,0,2G
3,20230218,OCI0001,1423,2G
4,20230218,OCI0002,154,2G
5,20230218,OCI0003,126,2G
6,20230218,OCI0004,314,2G
7,20230218,OCI0005,229,2G
8,20230218,OCI0006,255,2G
9,20230218,OCI0007,27,2G
10,20230218,OCI0008,92,2G
11,20230218,OCI0009,152,2G
12,20230218,OCI0010,146,2G
13,20230218,OCI0011,150,2G
14,20230218,OCI0012,106,2G
15,20230218,OCI0013,160,2G
16,20230218,OCI0014,87,2G
17,20230218,OCI0015,281,2G
18,20230218,OCI0016,419,2G
19,20230218,OCI0017,379,2G
20,20230218,OCI0018,287,2G
21,20230218,OCI0019,148,2G
22,20230218,OCI0020,134,2G
23,20230218,OCI0021,1243,2G
24,20230218,OCI0022,151,2G
25,20230218,OCI0023,271,2G
26,20230218,OCI0024,124,2G
27,20230218,OCI0025,384,2G
28,20230218,OCI0026,994,2G
29,20230218,OCI0027,0,2G
30,20230218,OCI0028,412,2G
31,20230218,OCI0029,468,2G
32,20230218,OCI0030,140,2G
33,20230218,OCI0031,689,2G
34,20230218,OCI0032,0,2G
35,20230218,OCI0033,121,2G
36,20230218,OCI0034,0,2G
37,20230218,OCI0035,123,2G
38,20230218,OCI0036,213,2G
39,20230218,OCI0037,137,2G
40,20230218,OCI0038,257,2G
41,20230218,OCI0039,201,2G
42,20230218,OCI0041,108,2G
43,20230218,OCI0042,145,2G
44,20230218,OCI0043,510,2G
45,20230218,OCI0044,222,2G
46,20230218,OCI0045,195,2G
47,20230218,OCI0046,95,2G
48,20230218,OCI0047,112,2G
49,20230218,OCI0048,97,2G
50,20230218,OCI0049,839,2G
51,20230218,OCI0050,753,2G
52,20230218,OCI0051,240,2G
53,20230218,OCI0052,116,2G
54,20230218,OCI0053,126,2G
55,20230218,OCI0054,54,2G
56,20230218,OCI0055,111,2G
57,20230218,OCI0056,278,2G
58,20230218,OCI0057,368,2G
59,20230218,OCI0058,9,2G
60,20230218,OCI0059,1243,2G
61,20230218,OCI0060,236,2G
62,20230218,OCI0061,135,2G
63,20230218,OCI0062,95,2G
64,20230218,OCI0063,263,2G
65,20230218,OCI0064,173,2G
66,20230218,OCI0065,251,2G
67,20230218,OCI0066,65,2G
68,20230218,OCI0067,225,2G
69,20230218,OCI0068,304,2G
70,20230218,OCI0069,83,2G
71,20230218,OCI0070,191,2G
72,20230218,OCI0071,95,2G
73,20230218,OCI0072,95,2G
74,20230218,OCI0073,78,2G
75,20230218,OCI0074,139,2G
76,20230218,OCI0075,218,2G
77,20230218,OCI0076,460,2G
78,20230218,OCI0077,229,2G
79,20230218,OCI0078,442,2G
80,20230218,OCI0080,182,2G
81,20230218,OCI0081,199,2G
82,20230218,OCI0082,66,2G
83,20230218,OCI0083,117,2G
84,20230218,OCI0084,135,2G
85,20230218,OCI0085,45,2G
86,20230218,OCI0086,128,2G
87,20230218,OCI0087,254,2G
88,20230218,OCI0088,129,2G
89,20230218,OCI0089,119,2G
90,20230218,OCI0090,10,2G
91,20230218,OCI0091,314,2G
92,20230218,OCI0092,768,2G
93,20230218,OCI0093,831,2G
94,20230218,OCI0094,260,2G
95,20230218,OCI0095,57,2G
96,20230218,OCI0096,100,2G
97,20230218,OCI0097,440,2G
98,20230218,OCI0098,259,2G
99,20230218,OCI0099,15,2G
100,20230218,OCI0100,181,2G
101,20230218,OCI0101,533,2G
102,20230218,OCI0102,112,2G
103,20230218,OCI0104,392,2G
104,20230218,OCI0105,168,2G
105,20230218,OCI0106,137,2G
106,20230218,OCI0107,69,2G
107,20230218,OCI0108,142,2G
108,20230218,OCI0109,80,2G
109,20230218,OCI0110,44,2G
110,20230218,OCI0111,8,2G
111,20230218,OCI0112,932,2G
112,20230218,OCI0113,164,2G
113,20230218,OCI0114,57,2G
114,20230218,OCI0115,104,2G
115,20230218,OCI0116,1848,2G
116,20230218,OCI0117,140,2G
117,20230218,OCI0118,817,2G
118,20230218,OCI0119,787,2G
119,20230218,OCI0121,6,2G
120,20230218,OCI0122,394,2G
121,20230218,OCI0123,258,2G
122,20230218,OCI0124,7,2G
123,20230218,OCI0125,20,2G
124,20230218,OCI0127,477,2G
125,20230218,OCI0128,282,2G
126,20230218,OCI0129,286,2G
127,20230218,OCI0130,48,2G
128,20230218,OCI0132,54,2G
129,20230218,OCI0134,177,2G
130,20230218,OCI0135,255,2G
131,20230218,OCI0136,43,2G
132,20230218,OCI0137,212,2G
133,20230218,OCI0138,54,2G
134,20230218,OCI0139,346,2G
135,20230218,OCI0141,50,2G
136,20230218,OCI0142,513,2G
137,20230218,OCI0143,14,2G
138,20230218,OCI0144,143,2G
139,20230218,OCI0145,8,2G
140,20230218,OCI0146,169,2G
141,20230218,OCI0147,284,2G
142,20230218,OCI0148,137,2G
143,20230218,OCI0149,182,2G
144,20230218,OCI0150,335,2G
145,20230218,OCI0151,145,2G
146,20230218,OCI0152,381,2G
147,20230218,OCI0153,368,2G
148,20230218,OCI0154,148,2G
149,20230218,OCI0155,557,2G
150,20230218,OCI0156,215,2G
151,20230218,OCI0157,47,2G
152,20230218,OCI0158,568,2G
153,20230218,OCI0159,1378,2G
154,20230218,OCI0160,260,2G
155,20230218,OCI0161,95,2G
156,20230218,OCI0162,248,2G
157,20230218,OCI0163,860,2G
158,20230218,OCI0164,153,2G
159,20230218,OCI0165,63,2G
160,20230218,OCI0166,89,2G
161,20230218,OCI0167,198,2G
162,20230218,OCI0168,299,2G
163,20230218,OCI0169,344,2G
164,20230218,OCI0172,263,2G
165,20230218,OCI0173,212,2G
166,20230218,OCI0174,279,2G
167,20230218,OCI0175,391,2G
168,20230218,OCI0176,270,2G
169,20230218,OCI0177,144,2G
170,20230218,OCI0178,138,2G
171,20230218,OCI0179,305,2G
172,20230218,OCI0180,269,2G
173,20230218,OCI0181,767,2G
174,20230218,OCI0182,180,2G
175,20230218,OCI0183,77,2G
176,20230218,OCI0184,44,2G
177,20230218,OCI0185,639,2G
178,20230218,OCI0186,505,2G
179,20230218,OCI0187,120,2G
180,20230218,OCI0188,67,2G
181,20230218,OCI0189,346,2G
182,20230218,OCI0190,116,2G
183,20230218,OCI0191,258,2G
184,20230218,OCI0192,151,2G
185,20230218,OCI0193,343,2G
186,20230218,OCI0194,253,2G
187,20230218,OCI0195,71,2G
188,20230218,OCI0196,100,2G
189,20230218,OCI0197,492,2G
190,20230218,OCI0198,154,2G
191,20230218,OCI0199,185,2G
192,20230218,OCI0200,90,2G
193,20230218,OCI0201,195,2G
194,20230218,OCI0202,55,2G
195,20230218,OCI0203,480,2G
196,20230218,OCI0204,211,2G
197,20230218,OCI0205,50,2G
198,20230218,OCI0206,291,2G
199,20230218,OCI0207,588,2G
200,20230218,OCI0208,348,2G
201,20230218,OCI0209,374,2G
202,20230218,OCI0210,300,2G
203,20230218,OCI0211,162,2G
204,20230218,OCI0212,152,2G
205,20230218,OCI0213,495,2G
206,20230218,OCI0214,191,2G
207,20230218,OCI0216,90,2G
208,20230218,OCI0219,1234,2G
209,20230218,OCI0220,219,2G
210,20230218,OCI0221,770,2G
211,20230218,OCI0222,319,2G
212,20230218,OCI0223,47,2G
213,20230218,OCI0224,203,2G
214,20230218,OCI0225,314,2G
215,20230218,OCI0226,54,2G
216,20230218,OCI0227,1592,2G
217,20230218,OCI0228,244,2G
218,20230218,OCI0229,68,2G
219,20230218,OCI0230,110,2G
220,20230218,OCI0231,74,2G
221,20230218,OCI0232,289,2G
222,20230218,OCI0233,406,2G
223,20230218,OCI0234,855,2G
224,20230218,OCI0235,24,2G
225,20230218,OCI0236,223,2G
226,20230218,OCI0237,110,2G
227,20230218,OCI0238,265,2G
228,20230218,OCI0239,259,2G
229,20230218,OCI0240,301,2G
230,20230218,OCI0241,379,2G
231,20230218,OCI0242,124,2G
232,20230218,OCI0243,140,2G
233,20230218,OCI0244,47,2G
234,20230218,OCI0245,15,2G
235,20230218,OCI0246,58,2G
236,20230218,OCI0247,630,2G
237,20230218,OCI0248,645,2G
238,20230218,OCI0249,204,2G
239,20230218,OCI0250,119,2G
240,20230218,OCI0251,308,2G
241,20230218,OCI0252,56,2G
242,20230218,OCI0253,117,2G
243,20230218,OCI0254,246,2G
244,20230218,OCI0255,190,2G
245,20230218,OCI0256,249,2G
246,20230218,OCI0257,493,2G
247,20230218,OCI0258,94,2G
248,20230218,OCI0259,133,2G
249,20230218,OCI0260,175,2G
250,20230218,OCI0261,1091,2G
251,20230218,OCI0262,1053,2G
252,20230218,OCI0263,995,2G
253,20230218,OCI0264,1056,2G
254,20230218,OCI0265,230,2G
255,20230218,OCI0266,1248,2G
256,20230218,OCI0267,679,2G
257,20230218,OCI0268,980,2G
258,20230218,OCI0269,829,2G
259,20230218,OCI0270,402,2G
260,20230218,OCI0271,93,2G
261,20230218,OCI0272,67,2G
262,20230218,OCI0273,160,2G
263,20230218,OCI0274,294,2G
264,20230218,OCI0275,48,2G
265,20230218,OCI0276,733,2G
266,20230218,OCI0277,7,2G
267,20230218,OCI0278,0,2G
268,20230218,OCI0279,73,2G
269,20230218,OCI0280,139,2G
270,20230218,OCI0281,11,2G
271,20230218,OCI0282,48,2G
272,20230218,OCI0283,128,2G
273,20230218,OCI0284,287,2G
274,20230218,OCI0285,154,2G
275,20230218,OCI0286,77,2G
276,20230218,OCI0287,83,2G
277,20230218,OCI0288,308,2G
278,20230218,OCI0291,149,2G
279,20230218,OCI0292,20,2G
280,20230218,OCI0293,525,2G
281,20230218,OCI0294,265,2G
282,20230218,OCI0295,159,2G
283,20230218,OCI0297,76,2G
284,20230218,OCI0298,115,2G
285,20230218,OCI0299,247,2G
286,20230218,OCI0300,110,2G
287,20230218,OCI0301,156,2G
288,20230218,OCI0302,32,2G
289,20230218,OCI0303,143,2G
290,20230218,OCI0304,74,2G
291,20230218,OCI0305,167,2G
292,20230218,OCI0306,166,2G
293,20230218,OCI0307,68,2G
294,20230218,OCI0308,27,2G
295,20230218,OCI0309,401,2G
296,20230218,OCI0311,88,2G
297,20230218,OCI0312,37,2G
298,20230218,OCI0313,201,2G
299,20230218,OCI0314,41,2G
300,20230218,OCI0315,453,2G
301,20230218,OCI0316,279,2G
302,20230218,OCI0317,527,2G
303,20230218,OCI0319,455,2G
304,20230218,OCI0320,492,2G
305,20230218,OCI0321,102,2G
306,20230218,OCI0322,121,2G
307,20230218,OCI0323,1210,2G
308,20230218,OCI0324,177,2G
309,20230218,OCI0325,785,2G
310,20230218,OCI0326,451,2G
311,20230218,OCI0327,95,2G
312,20230218,OCI0328,325,2G
313,20230218,OCI0329,390,2G
314,20230218,OCI0330,173,2G
315,20230218,OCI0331,1094,2G
316,20230218,OCI0332,150,2G
317,20230218,OCI0333,552,2G
318,20230218,OCI0334,625,2G
319,20230218,OCI0335,484,2G
320,20230218,OCI0336,390,2G
321,20230218,OCI0337,139,2G
322,20230218,OCI0338,148,2G
323,20230218,OCI0339,112,2G
324,20230218,OCI0341,362,2G
325,20230218,OCI0342,64,2G
326,20230218,OCI0343,147,2G
327,20230218,OCI0344,5,2G
328,20230218,OCI0345,1017,2G
329,20230218,OCI0347,201,2G
330,20230218,OCI0348,105,2G
331,20230218,OCI0349,147,2G
332,20230218,OCI0350,946,2G
333,20230218,OCI0351,114,2G
334,20230218,OCI0352,58,2G
335,20230218,OCI0353,67,2G
336,20230218,OCI0354,228,2G
337,20230218,OCI0355,334,2G
338,20230218,OCI0356,88,2G
339,20230218,OCI0357,624,2G
340,20230218,OCI0358,67,2G
341,20230218,OCI0359,106,2G
342,20230218,OCI0360,134,2G
343,20230218,OCI0361,1496,2G
344,20230218,OCI0362,165,2G
345,20230218,OCI0363,371,2G
346,20230218,OCI0364,223,2G
347,20230218,OCI0365,276,2G
348,20230218,OCI0366,76,2G
349,20230218,OCI0367,404,2G
350,20230218,OCI0368,240,2G
351,20230218,OCI0369,190,2G
352,20230218,OCI0370,111,2G
353,20230218,OCI0371,41,2G
354,20230218,OCI0372,106,2G
355,20230218,OCI0373,126,2G
356,20230218,OCI0374,273,2G
357,20230218,OCI0375,769,2G
358,20230218,OCI0376,115,2G
359,20230218,OCI0377,920,2G
360,20230218,OCI0378,960,2G
361,20230218,OCI0379,183,2G
362,20230218,OCI0380,480,2G
363,20230218,OCI0381,108,2G
364,20230218,OCI0382,135,2G
365,20230218,OCI0383,505,2G
366,20230218,OCI0384,1200,2G
367,20230218,OCI0385,37,2G
368,20230218,OCI0386,817,2G
369,20230218,OCI0387,297,2G
370,20230218,OCI0388,491,2G
371,20230218,OCI0389,533,2G
372,20230218,OCI0390,619,2G
373,20230218,OCI0391,371,2G
374,20230218,OCI0392,255,2G
375,20230218,OCI0393,2331,2G
376,20230218,OCI0394,41,2G
377,20230218,OCI0395,469,2G
378,20230218,OCI0396,423,2G
379,20230218,OCI0397,353,2G
380,20230218,OCI0398,442,2G
381,20230218,OCI0399,104,2G
382,20230218,OCI0400,91,2G
383,20230218,OCI0401,104,2G
384,20230218,OCI0402,186,2G
385,20230218,OCI0403,94,2G
386,20230218,OCI0404,1490,2G
387,20230218,OCI0405,157,2G
388,20230218,OCI0406,197,2G
389,20230218,OCI0407,150,2G
390,20230218,OCI0408,269,2G
391,20230218,OCI0409,35,2G
