,date_jour,code_site,drop_after_tch_assign,techno
0,20230228,-1,0,2G
1,20230228,281,0,2G
2,20230228,395,0,2G
3,20230228,40,0,2G
4,20230228,403,0,2G
5,20230228,419,0,2G
6,20230228,425,0,2G
7,20230228,427,0,2G
8,20230228,48,0,2G
9,20230228,50,0,2G
10,20230228,OCI0001,477,2G
11,20230228,OCI0002,288,2G
12,20230228,OCI0003,197,2G
13,20230228,OCI0004,338,2G
14,20230228,OCI0005,318,2G
15,20230228,OCI0006,346,2G
16,20230228,OCI0007,52,2G
17,20230228,OCI0008,80,2G
18,20230228,OCI0009,214,2G
19,20230228,OCI0010,239,2G
20,20230228,OCI0011,400,2G
21,20230228,OCI0012,228,2G
22,20230228,OCI0013,289,2G
23,20230228,OCI0014,150,2G
24,20230228,OCI0015,505,2G
25,20230228,OCI0016,813,2G
26,20230228,OCI0017,824,2G
27,20230228,OCI0018,417,2G
28,20230228,OCI0019,187,2G
29,20230228,OCI0020,282,2G
30,20230228,OCI0021,1292,2G
31,20230228,OCI0022,294,2G
32,20230228,OCI0023,270,2G
33,20230228,OCI0024,294,2G
34,20230228,OCI0025,713,2G
35,20230228,OCI0026,1679,2G
36,20230228,OCI0027,0,2G
37,20230228,OCI0028,540,2G
38,20230228,OCI0029,593,2G
39,20230228,OCI0030,280,2G
40,20230228,OCI0031,857,2G
41,20230228,OCI0032,7,2G
42,20230228,OCI0033,308,2G
43,20230228,OCI0034,0,2G
44,20230228,OCI0035,271,2G
45,20230228,OCI0036,288,2G
46,20230228,OCI0037,283,2G
47,20230228,OCI0038,496,2G
48,20230228,OCI0039,319,2G
49,20230228,OCI0041,348,2G
50,20230228,OCI0042,324,2G
51,20230228,OCI0043,465,2G
52,20230228,OCI0044,352,2G
53,20230228,OCI0045,243,2G
54,20230228,OCI0046,338,2G
55,20230228,OCI0047,213,2G
56,20230228,OCI0048,222,2G
57,20230228,OCI0049,1074,2G
58,20230228,OCI0050,1435,2G
59,20230228,OCI0051,587,2G
60,20230228,OCI0052,212,2G
